postId,comment,score,topic
af3fde3404f311ebaa6c646e69d991ea,"يجب شنقهما أمام الملأ لنتأكد بأن الحكم نفذ, الثقة؟ الثقة ما كيناش بغينا نشوفوا أن الحكم نفذ أمام أعيننا, أو على الأقل تصوير مباشر عبر شاشات التلفزة ليكونوا عبرة للآخرين, وتحية خالصة من القلب للقاضي الذي نطق بحكم الله فيهما, انتهى الكلام.",1,medias
af3fde3404f311ebaa6c646e69d991ea,قرأت التعليقات كالعادة، ولا حظت أن الجميع يتحدث عن الحادثة في العنوان ولم يتحدثوا عن فاجعة أخرى أفظع في نفس المقال مما يعني أن القراءة انتقائية والتعليق سريع. طفلتان اغتصبتا بعد أسبوع واحد من ذبح والدتهما والفاعل خمسيني وقاصرين من عائلة قاتلة أمهما. ألا لعنة الله على الظالمين.,0,medias
af3fde3404f311ebaa6c646e69d991ea,"JUSTICE: peine de mort pour les pédophiles 
apliquation de la peine de mort est la solution pour irradiquer ses malades

mouhajir",0,medias
af3fde3404f311ebaa6c646e69d991ea,بغينا تنفيد حكم الإعدام فحق المجرمين فشي ساحة عمومية حتى يكنو عبرة للآخرين.,1,medias
b05a858804f311eb98c3646e69d991ea,مصائب قوم عند قوم فوائد. كورونا أصبحت وسيلة استغناء عند الكثيرين.,113,medias
b05a858804f311eb98c3646e69d991ea,اليوم الامارت حددت قيمة الفحص في المستشفيات ب 375 درهم مغربي ، اما خارج المستشفيات فهو مجاناً كماهو الحال في السعودية,47,medias
b05a858804f311eb98c3646e69d991ea,التعرفة بمعهد باستور 502 درهم ولماذا الضعف في المختبرات الخاصة ؟؟؟؟ !!,66,medias
b05a858804f311eb98c3646e69d991ea,المختبر إقترح إجراء تحاليل بمبلغ تسعمائة و أربعين درهم و ليس هناك أي مواطن مجبر على دفعحها فالمختبرات كتيرة و يكفي البحت عن الأقل تكلفة,-127,medias
b05a858804f311eb98c3646e69d991ea,إلى كنت أنا درتها ب 700 درهم و جاتني غالية، فما بال هؤلاء لي دارها ب 940 درهم..الحاصول المواطن المغربي أصبح بحال الضرع ديال البقرة لي جا يحلب منوا!,110,medias
b05a858804f311eb98c3646e69d991ea,السلام عليكم يجب تسقيف الأسعار في المختبرات و العيادات والمصحات الخاصة نظرا للجشع اللامتناهي لهاد الأطباء ولسي تركه فريسة في يد مافيا الصحة تدير فيه مابغات الحاصول لينا الله في هاد البلاد.,74,medias
b05a858804f311eb98c3646e69d991ea,"لماذا لانحاسب المختلسين لهذه الصناديق ام ان العامل
هو من يعوض الخصاص في جميع الصناديق",70,medias
b05a858804f311eb98c3646e69d991ea,بحيث سيهدد معاشات متقاعدين أفنوا عمرهم في خدمة الدولة.شحال زوينة هاد الجملة.أفنوا حياتهم من أجل الوطن لكن خرجوا بتقاعد بخس لا يساوي ثمن تحليلة كورونا.وهناك من أفنا حياتة في التمتع ووووو خرج بتقاعد سميييين.الزيادة من 28 الى 39 من جيوب المواطنين لعدم افلاس صندوق التقاعد.اين حقوق هؤلاء من الزيادات في الاجور والترقيات...........الخ,66,medias
b05a858804f311eb98c3646e69d991ea,لا حول ولا قوة الا بالله، الاقتطاعات من الموظف البسيط ورقة رابحة للحكومة السابقة والجالية. ليس للدولة حلول باصلاح صندوق المعاشات غير الموظف البسيط اين انتم يا مختلف النقابات التي اصبح اسمها النكبات,59,medias
b05a858804f311eb98c3646e69d991ea,ها المعقول...الرؤيى بدات تتضح...توسيع داءبرة المختبرات الخاصة لاجراء فحوصات الكشف عن اللعين..!!!! بعدها ستصبح هذه الفحوصات اجبارية لمن يريد السفر من مدينة الى اخرى..ولمن اراد ااسفر بالنقل العمومي...وبعد الاجازة قبل استءيناف العمل...وبعدها ستحال الحالات ااحرجة عاى مصالح الانعاش بالقطاع الخاص....الله يحفظ وصافي,16,medias
b05a858804f311eb98c3646e69d991ea,on clair si j' ai bien compris se gouvernement a fait faillite a tous les instances de l état . la question est quant es que le KO,7,medias
b05a858804f311eb98c3646e69d991ea,"يجب على الحكومة ان تسحب من هؤلاء المختبرات الإنتهازية الرخص فورا حتى يكونوا عبرة للاخرين 
استغلاليون يمصون دم المواطنين",37,medias
b05a858804f311eb98c3646e69d991ea,مند زمان ونحن نسمع افلاس الصناديق ونتخوف من القادم ولاكن فجأة نسمع بأن الدولة اعطت للفنانين مبلغ خيالي من اين اتت به لمدا لم تعطي لهده الصناديق ما يكفيهم ما دامت توزع الملايير,42,medias
b05a858804f311eb98c3646e69d991ea,أنا قمت بالتحليلة1000درهم تحليلة الانف 700درهم وتحليلة الدم300درهم,11,medias
b05a858804f311eb98c3646e69d991ea,بالسعودية المسح بالمجان و كشف عن كورونا بالتحليل الدم 600 ريال سعودية و ليست بالمجان,9,medias
b05a858804f311eb98c3646e69d991ea,لم تعرف صناديق التقاعد الإفلاس إلا مع هده الحكومات الاخيرة وزراء و خرجوا يتقاعد سمين وصل في بعض الأحيان ب10 ألف درهم و مازال راتبه كمعلم أو أستاذ يتقاضاه بمعناه راتبين.و منهم من خرج يتقاعد 150%.و قص على دالك كم وزير و كم كاتب وزير ..الخ فلمادا لا تفلس الصناديق ؟؟؟؟,22,medias
b05a858804f311eb98c3646e69d991ea,"انا كموظف مقبل في سنوات على التقاعد عندي حل جذري. ردو لينا فلوسنا اللي اقتطعتو لنا منذ ولوج الوظيفة وبدون فوائد و عطيونا شبر ديال التيساع ما خصني منكم لا تقاعد ولا والو. لا اريد لا لقتطاعات لا والو. عطيونا فلوسنا و حنا ندبروا لراسنا.
قهرتونا كحكومات الله يجعل ربي يقهركم.",52,medias
b05a858804f311eb98c3646e69d991ea,سياسات الدولة معروفين ..و جامي دوز شي حاجة إلا و بزنسو فيها ..و الخدمة فيها فيفتي فيفتي,6,medias
b05a858804f311eb98c3646e69d991ea,السلام عليكم.رفع تعريفة تحليلة كورونا لأنهم لم تكفيهم المصائب التي نزلت على المغاربة كالصاعقة في ظل هذه الظروف.كورونا تجبد وفقدان العمل للكثيرين بسببها والفقر الذي أنهشهم وقلة المال ولا من يساعد من الفوق زادوا هادوا فالتعريفة ديال التحليلية.هذا هو روح التضامن لي كايظلوا المغاربة إقولوا بلي كاين فيهم.انا لي بان لي فالمغاربة.ماكاين غير بارأس يارأسي ولي جات فيه مشا فيه والفقير دائما هو من يكون الضحية.بين سندان الفقر وقلة دات اليد وبين سندان التماسيح والعفاريت التي لا تكثرت لفقره ويلا ماكنتيش قوي فهاد البلاد السعيدة مشيتي خلا.هذه هي خلاصة المعاربة,12,medias
b05a858804f311eb98c3646e69d991ea,غريب أمر هدا البلد 200 مليار تمتلكها الدولة ومخصصة للأجل الانتخابات 2021 و15 مليار تفتقدها لأجل الصناديق التقاعد ويجب ان تستخلص من جيوب المتقاعدين حلل وناقش؟ قد يصيبك الحمق إن فكرت ويصيبك الأذى إن قلت شيء,15,medias
b05a858804f311eb98c3646e69d991ea,"ou est le nationalisme?
cette catégorie de marocains s'enrichissent toujours au dos des pauvres.
macha allah",2,medias
b05a858804f311eb98c3646e69d991ea,سياسة الخوصصة بالمغرب اهلكت الطبقة المتوسطة والفقيرة بداية بالتعليم ومشاكل المدارس الخصوصبة التي تمتص دم الاباء ونهاية بالصحة والمصحات الخصوصية وكذا المختبرات الخصوصية حيث لا رقيب ولا محاسب لهذه الشركات الكل يمتص دون مراعات الظروف الصحية والمادية للفئة الفقيرة.,2,medias
b05a858804f311eb98c3646e69d991ea,"No estoy en contra de que haya sanidad privada , pero no se puede tolerar que sea la base que atienda en nuestra sociedad . Tampoco estoy en contra de los funcionarios, pero tampoco deben de tener privilegios por ello , no deberían haber cuestiones que diferencien entre un trabajador público y el privado , entiendo que el trabajador público cobre de los presupuestos generales que aportamos todos , pero no deben de serservidores y responsables por y para la sociedad",1,medias
b17ac2a404f311eb8dce646e69d991ea,"ها لي قلنا.
المشاريع العمومية منهوبة والموازنة بغيتوها تقاد 
لك الله يا مغربي يا فقير",101,medias
b17ac2a404f311eb8dce646e69d991ea,لتجاوز الازمة يجب التوقف عن شراء السيارات الفارهة و توقيف التزود بالمحروقات لكل مسؤول راتب شهري يشتري منه ما يشاء ايقاف التعويضات عن السفريات و الفنادق و الضيافات و الحفلات خفض الاجور العليا الى 30000 درهم كأعلى اجر .خفض عدد واجور البرلمان والمستشارين. المحاسبة بعد انهاء المسؤولية والسجن النافذ لكل سارق مال الدولة و الحجز,235,medias
b17ac2a404f311eb8dce646e69d991ea,الغش في كل شئ كيفاش نزيدو للقدام راه مستحيل.... السبب فهاد الخسران فاش غادية البلاد هو انعدام المحاسبة انعدام المحاسبة,144,medias
b17ac2a404f311eb8dce646e69d991ea,مدينة سلا التاريخية طالها التهميش في جميع المجالات من طرف المجلس المسير والمهيمن على المدينة بربوع مناطقها ،كنا قد وضعنا فيهم الثقة لإخراج المدينة من التهميش وإعطائها مكانتها التي تليق بها ولكن ندمنا اشد الندم بعد مرور سنوات العجاف وعود زائفة وتبريرات ليست منطقية و.... ،ولولا مشاريع الملكية التي أنارت جزء من المدينة لبقيت دار لقمان على حالها,28,medias
b17ac2a404f311eb8dce646e69d991ea,الغش يجري في عروق المغاربة. لو كانت المراقبة و الحاسبة الفعلية لما تجرأ أحد على ذلك.,60,medias
b17ac2a404f311eb8dce646e69d991ea,"c'est simple, tous les personnes qui se sont participé au projet , il faut les mettre au prison",26,medias
b17ac2a404f311eb8dce646e69d991ea,من سيحاسب المتورطين هم بالأصل متورطين!!!!! كثر الفساد في المغرب. و حتى إذا تم محاسبة المتورطين فسيتم إما إعفاءهم من الشغل مع استمرار راتبهم الشهري!!! أو معاقبتهم بتغيير شغلهم بعمل أحسن أي ستتم ترقيتهم مساكن. أنا متأكدة أننا لن نسمع عن هذا الموضوع بعد الآن و لا حتى هل تمت محاسبتهم أو لا... رجانا في الله,69,medias
b17ac2a404f311eb8dce646e69d991ea,طبعا لان الصفقات في المغرب لا تنجح دون احتوائها على هامش من العيوب لان هذه الاخيرة هي التي تهم اطراف الصفقة لانها تؤسس الى ميزانية مستقبلية وتكون لاصلاح العيوب على حساب خزينة الدولة لا على حساب شركات المناولة والغريب في الامر هو التطاول على المشاريع الملكية والتي يجب ان تحظى بمزيد من العناية والرقابة والمحاسبة عند عدم مطابقة المشروع بالواقع وما اكثر المشاريع التي تهدر فيها الملايير ولا زالت متعترة لغياب الرقيب والحسيب وحتى ميزان العدالة يميل لكفة دو النفود والسلطة والمال,22,medias
b17ac2a404f311eb8dce646e69d991ea,"لقد اجتاحت ""السيبة"" كما يقال في كل المجالات، فلا يمر يوم حتى تسمع أو تقرأ عن جريمة أو واقعة يندى لهما الجبين، فها هي الطفولة البريئة تغتصب وتقتل عن قصد بدون رحمة ولا حنان، وها هم ممثلوا الشعب غارقون في الخرقات ثم الخروقات ، وها هم، وها همن وها هم،......... ولا أحد قاوم هذا الواقع. الشئ الذي يشجع كل المجرمين على المضي في جرائمهم. واذا بقينا على هذا الوضع فبلادنا في زوال مر.",21,medias
b17ac2a404f311eb8dce646e69d991ea,مدينة سلا معروفة من حيت الاختلاسات من طرف المسؤولين .,20,medias
b17ac2a404f311eb8dce646e69d991ea,"حتى المشاريع التي يشرف عليها جلالة الملك لم تنجو من الغش و التحايل و التبدير للمال العام من طرف القائمين بالأعمال ...!
فما بالك بالأشغال التي تعطى عبر صفقات للمقاولات من طرف مصالح عمومية بشكل عام (؟) ...",30,medias
b17ac2a404f311eb8dce646e69d991ea,البلد اصبح وكالة بدون بواب وصار باخرة في محيط الامواج بدون من يسيطر على الدفة ليقودها الى بر الامان فهناك فراغ كبير في اعلى سلطة الضبط والانضباط لهذا يلاحظ تفشي الفوضى والتسيب ولا من رادع لان هناك انعدام في سلطات المحاسبة والضحية هو البلد والشعب وضياع مستقبل الاجيال كل ذلك من اجل تكريس التحكم والسيطرة !! بترك مختلف لوبيات الفساد تفعل ما تشاء .’فوض عارمة وتسيب رهيب يعم البلد,25,medias
b17ac2a404f311eb8dce646e69d991ea,دولة الحق والقانون تقتضي تفعيل المحاسبة .وعدم المحاسبة يعني تشجيع الفساد بدون لف ولا دوران!,25,medias
b17ac2a404f311eb8dce646e69d991ea,ليس هاذا هو المشروع الأول. الذي يقدم الغش فيه كل المشارع التي تمويلوها من طرف البرلمانين ورساء الجماعات . يتم دس نصف الميزانية في جيوبهم,22,medias
b17ac2a404f311eb8dce646e69d991ea,يجب ارجاع الاموال التي صرفت على هذا المشروع الملكي بعد فتح تحقيق نزيه وتحميل المسؤليات وسجن لكل متواطء مع هذه الفضيحة,20,medias
b17ac2a404f311eb8dce646e69d991ea,طبعا مصير الملف معروف عفا الله عما سلف ولكن اليوم الدنيا وغدا الآخرة,17,medias
b17ac2a404f311eb8dce646e69d991ea,مادام قانون ربط المسؤولية بالمحاسبة والعقاب لكل من سولت له نفسه التلاعب بالمال العام غير مطبق في المغرب لازلنا سوف نشاهد اكثر من هذا.. .,19,medias
b17ac2a404f311eb8dce646e69d991ea,"السلام عليكم ورحمة الله تعالى و بركاته. 
فيما يخص مشروع سلا فالاشغال إنتهت ولكن العيوب ظهرت. لقد وعدونا ببناء محلات تجارية لصالح ضريحنا سيدي لحسن العايدي حتى نتمكن من استغلالها لصالح الضريح إلا أننا متفاجيء بان نظارة سلا تريد تحفيظه بعدما حفظت ارض سوف الصالحين الذي تعتبر ملكا خالصا للضريح. 
المهم هناك تجاوزات بالجملة ولا أحد يهتم",1,medias
b17ac2a404f311eb8dce646e69d991ea,هنا بجماعة البرنوصي حتى قربت الانتخابات عاد ناضو يصلحوا رصيف الطريق المحادي للجماعة والمؤدي الى حي القدس لكن المؤسف ان الرصيف اصلح لفائدة طاكسيات 17 والمحمدية التي اصبحت تقف فوقه دون خجل او خوف من السلطة الغائبة منذ وقت طويل بالمنطقة كما ان هذا الطرق قسم الى طريقين متعاكستان دون وضع مخارج لبعض الازقة مما شكل عيبا ازم حركية المرور لتلك الازقة والطرقات كما ان مواضع الاشجار قد غزتها نباتات الذرة اي الكبال مما اصبح يثير جدواها ورمزيتها ام ان الشارع سيغير اسمه الى شارع الكبال فعلا مهزلة في حق الساكنة التي تشكو ايضا غياب دور عامل صاحب الجلال لعمالة البرنوصي وعدم وقوفه على مثل هذه الخروقات كمثل سابقه العامل علي حبوها,6,medias
b17ac2a404f311eb8dce646e69d991ea,"وأضاف الخبر أن دول الاتحاد الأوروبي، وفي مقدمتها فرنسا، ألمانيا، إيطاليا، وإسبانيا، تسعى إلى الاستفادة من القانون الجديد لسد الخصاص من الكفاءات الأجنبية، وخاصة ذات الأصول المغربية والجزائرية والتونسية، الذي أبانت عنه جائحة كورونا، خاصة في مجال التخصصات الطبية والأبحاث.

الاتحاد الاوروبي الانتهازي يريد إفراغ شمال إفريقيا من أُطُرِه الجاهزة التي اكتسبت خبرة في الجائحة في عز الجائحة .هذه هي الدول الاستعمارية تستغل الفرص .",0,medias
b17ac2a404f311eb8dce646e69d991ea,"فيما يخص موضوع فاس يجب أن يكون هناك تدخل ملكي فوري من أجل فتح تحقيق ومحاسبة المسؤولين وعدم التساهل معهم حتى يكونوا عبرة بسيطة لكل المفسدين الذين يسعون لنهب ثروات البلاد والشعب،
فيما يخص موضوع المبلغ المخصص لمرضى السرطان ،شافاهم الله جميعا هم وجميع مرضى المسلمين أجمعين، فإذا كان المبلغ المخصص هو 750 مليار سنتيم خلال 10 سنوات، إذن المبلغ المخصص خلال سنة واحدة هو 75 مليار سنتيم وليس 7.5، ( يعني هناك خطأ ما في الخبر وجب تصحيحه، والله أعلم)",4,medias
b17ac2a404f311eb8dce646e69d991ea,اعملوا بنظرية عبد الإيلاه بن كيران لمعالجة الموضوع وهي عفى الله عما سلف واتر كوهم ينعمون بشقا المغاربة لأنهم محتاجين بناء فلل فخمة و تهريب ما تبقى الى الخارج هكذا اعتاد المغاربة من تظنون أن يحاسبهم ففاقد الشيء لا يعطيه ولكم الله يا مغاربة,2,medias
b17ac2a404f311eb8dce646e69d991ea,هدا هو المعنى الحقيقي لربط المسؤولية بالمحاسبة مشات الميزانية لجيوب المسؤولين هههه,2,medias
b17ac2a404f311eb8dce646e69d991ea,مند سنين و سلا تسرق، المنطقة الصناعية قرب الحي العسكري والتي دشنها الملك تم تقسيم البقع بين اشخاص معروفين في سلا، ومن بعد تم كراىها لشركات، هاد الاشخاص معروفون في سلا ولا احد يجرأ من الاقتراب منهم,2,medias
b17ac2a404f311eb8dce646e69d991ea,"الصفقات العمومية من سيء لأسوأ , الدولة كتعطي المشاريع للشركة صاحبة أرخص عرض ولو كان أقل من ثمن التكلفة, والمقاول يجد نفسه مجبر على تقديم عرض رخيص ""باش يخدم"" و من بعد كايحصل ويولي خاصو يغش باش يسالي ويتخلص ويدْهَنْ",3,medias
b17ac2a404f311eb8dce646e69d991ea,"هذا هو الطبيعي في المغرب أغلب المشاريع لا يحترم فيها دفتر التحملات والجودة ولا تنجز في وقتها كما هو حال مشاريع الحسيمة.
هناك مشاريع سمعنا عنها في الإعلام فقط كطنجة تك.",0,medias
b17ac2a404f311eb8dce646e69d991ea,"ظاهرة التلاعب في جودة الاشغال و الخدمات العمومية من الامراض السرطانية التي لا زالت تنخر مجتمعنا و ذلك للتواطئ الواضح بين المسؤولين الاداريين و المنتخبين و الشركات و حتى المواطن الذي لا يشتكي و يحاسب المعنيين بالامر.
و يمكن معاينة هذه العيوب في مختلف المرافق من طرقات جد رديئة و ارصفة و شوارع غير مسطحة و مستوية ، فكلما سقطت قطرات مياه الا وتكونت برك مائية ناهيك عن الازبال المتناثرة و المعشعشة في كل مكان نظرا لعدم جمعها لمدة طويلة .
فعلى المواطن ان يتحلى بدوره بروح المسؤولية و و المراسلة و ان يعمل على مراسلة و الاتصال بدون انقطاع و يأس ببوابات الشكايات و المراكز الادارية المخصصة لهذا الغرض من اجل التبليغ على كل المخالفات التي يعاينها في مختلف زوايا محيطه و فضح التلاعبات التي تشوب الخدمات و الاشغال العمومية و على الخصوص جانب جمع النفايات و الازبال و احتلال الملك العام .",1,medias
b17ac2a404f311eb8dce646e69d991ea,أكبر حماقة ارتكبتها حكومة العثماني هي فرض الحجر الصحي الشامل الذي بدأ في شهر مارس ! كلفنا الكثير و لم نستفذ منه فيما يخص انتشار الوباء لأن ما حصل هو العكس تماما أما عن ضرره الإقتصادي فهو ضخم للغاية مما يستدعي محاسبة المسؤولين عن ذلك و إقالة الحكومة,4,medias
b17ac2a404f311eb8dce646e69d991ea,اللهم زد وبارك...الفساد أصبح أوكسجين المغرب، بدون الفساد لن نستطيع العيش,0,medias
b2c3963e04f311eba755646e69d991ea,1000 درهم !!! غا نتسنا 5 ايام وغنعرف واش فيا كورونا ولا لا ومغنخلص والو .,71,medias
b2c3963e04f311eba755646e69d991ea,الكل يعلم أن فيروس كورونا سيستمرإلى السنة القادمة حتى يظهر لقاح له والتدريس سيكون عن بعد وأن مؤسسات التعليم الخاص جشعة ولايهمها التلميذ ويهما فقط المال فإذا كان التلميذ سيدرس عن بعد فالفضل أن يدرس فالعمومي ولا تجهد العائل نفسها ماديا.,34,medias
b2c3963e04f311eba755646e69d991ea,الإغتصاب، القتل، السرقة، الكلام النابي، تشرميل، زنا، الخيانة الزوجية؛ هجرة السرية، القرقوبي، الحشيش، حوادث السير، النصب، قتصاذ الريع، غش، الرشوة، ساعات الإظافية في دراسة، باك صاحبي، طبيب يبحت عن المال؛ أستاذ يعمل في الخاص و العام، رشيد شو، لالة لعروسة، موازين.........؛ من أكون؟,165,medias
b2c3963e04f311eba755646e69d991ea,كلهم كيجريو وراء جني الارباح... بحال والو ايولوي ايطلبو التحليلة باش تمشي الخدمة .. او تولي ايجبارية .. ديك ساعات غاي دخلو اموال طاءلة .. الله ايلطف بينا..,41,medias
b2c3963e04f311eba755646e69d991ea,وزارة الصحة حددت الثمن الاقصى في 680 درهم,13,medias
b2c3963e04f311eba755646e69d991ea,"قال الخبر:"" ووفق ""المساء""، فإن أسباب هذه الحرب تعود في جانب منها إلى كون هذه الاختبارات تمثل متنفسا لجني الأرباح""
...
قلت: في أكادير مختبر أخذ الترخيص بعد أيام هرب منه جميع زبناء التحليلات لخشيتهم من الاصابة بالعدوى فاضطر للتراجع عن اختبارات كورونا بسبب تراجع معاملاته",23,medias
b2c3963e04f311eba755646e69d991ea,Tous ça c est que du profit sur les dos du peuple. Le jeu est connu . Les actionnaires des grands laboratoires sont connus. Wa 3iiiii9 a cha3b .on vend et on achète et 95% des marocains sont dans la pauvreté totale. 800 dirhams pour nourrir une famille . Waaaaw bravo .,13,medias
b2c3963e04f311eba755646e69d991ea,"اما ""أخبار اليوم"" فنشرت أن المآثر التاريخية بمدينة مراكش تعيش بدون نظافة وحراسة وبستنة منذ حوالي ستة أشهر، مشيرة إلى هذه الخدمات توقفت منذ شهر أبريل المنصرم",2,medias
b2c3963e04f311eba755646e69d991ea,اتعجب كيف لشخص تسبب في العديد من الخروقات و العشوائية ان يستمر بدون محاسبة .و الدليل اليوم الترامي على النفوذ البحري و تدمير منظر بانورامي هو ملك لكل طنجاوي و عدم التدخل في الوقت المناسب من اجل مسايرة الاوراش و السهر على مدى تطبيقها للتصاميم القانونية و هو الامر الذي لم تقم به للاسف السلطات بطنجة و على رأسها السيد الوالي الذي يبدو انه نائم,20,medias
b2c3963e04f311eba755646e69d991ea,من هادشي كامل راه المغرب غير كيضيع الجهد انتاعو.كورونا راها ماعندها لادوا لا لقاح الحل هو اللي دارت السويد .مناعة القطيع .والايام بيننا.,27,medias
b2c3963e04f311eba755646e69d991ea,"كعكة كورونا في وزارة الصحة قسم الصفقات العمومية و في الحقيقة ليست عمومية .
كل من خان الوطن في هذه الضروف الصعبة و القاسية على المغاربة فمصيره السجن زائد مصادرة املاكه .",12,medias
b2c3963e04f311eba755646e69d991ea,"عدد سكان العالم تقريبا ثمانية ملايير نسمة و ادا اصيب 200 مليون و وصل عدد الوفيات مليونان فنسبة الاماتة لا تتعدى 1% من عدد المصابين 
بيعو و شريو مع راسكم في التحليلات و بعدها في اللقاحات",17,medias
b2c3963e04f311eba755646e69d991ea,الشعب فقير وهاش لا يملك ثمن خبزة وعصابات تضربهم بالف درهم لتحليلة ،,14,medias
b2c3963e04f311eba755646e69d991ea,"شكون يثق بالدنيا 
المدارس الخاصة تضررت و المعامل اشتكت و المختبرات انتعشت
حسب رايي سيتم الاعلان عن صفر حالة قبل يوم الانتخابات حتى يدهب الناس من اجل التصويت و بعدها
Il va augmenter et vous allez voir
J ai rien dit sauf une blague",13,medias
b2c3963e04f311eba755646e69d991ea,مع وزارة الصحة كل شيء غادي يولي صحة وإلا...,7,medias
b2c3963e04f311eba755646e69d991ea,منذ بداية انتشار و باء كورونا في المغرب لم نسمع قط عن وفاة اي شخصية مدنية او عسكرية بارزة ؛ نسمع الا عن ابناء الشعب البسطاء؛ اليس هناك سر؟,17,medias
b2c3963e04f311eba755646e69d991ea,المصحات الخاصة والمدارس الخاصة لا تبقي ولا تذر. الكل ينهب في المواطن الغلبان حسبنا الله ونعم الوكيل,10,medias
b2c3963e04f311eba755646e69d991ea,"المغرب 1000 درهم
فرنسا 5 اورو. 
لوبي الفساد والضحية هو الشعب المغلوب على أمره
حسبي الله ونعم الوكيل.",7,medias
b2c3963e04f311eba755646e69d991ea,"مدينة آسفي اللي فيها أكثر من تلتمية الف نسمة و اللي كان فيها بزاف د البؤر الصناعية مافيها حتى مختبر يدير التحلية.
باش ندير التحليلية باش نسافر مشيت حتى الحادية و دفعت ثمن سبعمية درهم و ضيعت نهار كلو من الفجر حتى لليل زائد مصاريف التنقل، القضية تجاوزت الف و خمسمئة درهم.
لك الله يا وطني, الاستغلال في ابشع صوره.
التحليلة بسيطة و دول أوروبية كايديروها غير في الصيدليات، في المغرب لازم تمشي ثلاثمئة كيلومتر في هاد الاوضاع باش تديرها
مسكين اللي دايرين بيه خايبين",4,medias
b2c3963e04f311eba755646e69d991ea,اغلب المعلقين في شرود ، عوض العتاب على فشل الدولة في تدبير التعليم و الصحة بما انهم يدرسون ابناءهم في البعثات الاجنبية و يتداوا في الخارج ، انتم تريدون العبث بالقطاع الخاص الوحيد الذي يبقى في المستوى رغم بعض النواقص . نفس المعلقين اذا مرضوا تسمعهم يقولون : اي مصحة الا المستشفى وهم كذالك من يدرسوا ابناءهم في المدارس الحرة .,1,medias
b3ea62f604f311ebbc0f646e69d991ea,و يمكن هناك اتفاق ليبي تاريخي في الأفق سيولد في بوزنيقة و سيعرف حضور و مباركة الملك محمد السادس,-159,medias
b3ea62f604f311ebbc0f646e69d991ea,ولما المغرب لا يستعد لتوظيف شبابه و إعطائه كامل حقوقه؟ لماذا المغرب لا يستعد ل توفير تعليم جيد و صحة جيدة لكافة المواطنين... المغرب يستعد فقط لاستقبال......؟ لاداعي للكلام فالكل واضح,377,medias
b3ea62f604f311ebbc0f646e69d991ea,"حفظ الله جلالة الملك
وكل المسلمين والمسلمات",-230,medias
b3ea62f604f311ebbc0f646e69d991ea,المملكة المغربية تعطي درسا للعالم عامة ومحيطها الإقليمي خاصة درسا في السلام والمحبة والايخاء...,-325,medias
b3ea62f604f311ebbc0f646e69d991ea,"بروبغندا فارغة في ضل الأوضاع المتردية للبلد 
وعليه فكل من أراد العلاج وجب عليه التوجه إلى مستشفيات الموجودة بافريقيا سواء مريض كورونا أو غيرها من الأمراض...
ان لم تستحي فافعل ماشءت",270,medias
b3ea62f604f311ebbc0f646e69d991ea,"حبذا لو تم قنص المفسدين لتطهير البلاد من هذا الوباء الخطير الذي تفشي بشكل لا يصدق .عجيب هذا البلد "" كول ووكل"" الي متي؟",372,medias
b3ea62f604f311ebbc0f646e69d991ea,Bonne nouvelle et bon retablissement,-190,medias
b3ea62f604f311ebbc0f646e69d991ea,كم من مرة استقبلنا جلالة الملك محمد السادس مادا تغير في هاده المدينة . لا شيء إجرام قتل شمكرية قرقوبي حشيش. الأماكن التي يمر منها تنظف و تتزين أما أدخل المدينى لا شيء !!!!,306,medias
b3ea62f604f311ebbc0f646e69d991ea,"يقول الخبر ان مقبرة الشهداء أصبحت مقبرة للمشهورين والكبار. 
كنت أظن أن القبر والموت ليس فيه باك صاحبي .والزبونية والمحسوبية .لكن المغرب يوجد هذا.الشيء.",228,medias
b3ea62f604f311ebbc0f646e69d991ea,السلام. عليكم. الله. يحفظ. ملكنا. محمد. السادس. نصره. الله.,-212,medias
b3ea62f604f311ebbc0f646e69d991ea,اتمنى زيارة ملكية لمنطقة كلميمة وتنجداد وتنغير نعاني من الطرق. وعاش جلالة الملك,-191,medias
b3ea62f604f311ebbc0f646e69d991ea,بسم الله الرحمان الرحيم إقامة سعيدة ونتمنى الصحة والعافية وطول العمر لصاحب الجلالة حفظه الله لنا جميعا حتى يرى شعبه الوفي يعيش في الرخاء الاقتصادي والاجتماعي إن شاءالله,-212,medias
b3ea62f604f311ebbc0f646e69d991ea,"#في الكوديفوار، تقدم السفير الفرنسي بتقرير عن منافسة الرساميل المغربية لنظيراتها الفرنسية ضمن الحيز الاستثماري.
التقرير نفسه جاء ضمن 45 صفحة، وقد تضمنت تفاصيل عن حقائق الأعمال البنكية التي تقوم بها المملكة المغربية فوق التراب الإيفواري خصوصا، وبمنطقة غرب إفريقيا عموما.# الاستثمار المغربي في دول غرب أفريقيا و لما لا في المغرب؟",76,medias
b3ea62f604f311ebbc0f646e69d991ea,"وزير عين بالخطأ، الله أكبر.
وماذا نقول عن الفائزين في الانتخابات؟؟؟",-10,medias
b3ea62f604f311ebbc0f646e69d991ea,اللهم احفظ جلالة الملك وبارك في عمره واحفظ ولي عهده مولاي الحسن... اللهم وفق جلالة الملك في مهامه...وأعنه وانصره على الأعداء المتربصين ببلادنا... اللهم كن له وليا ونصيرا يارب....,-139,medias
